"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CNTRL",4.23195728015536e-128,0.307175657021463,0.304,0.273,9.86807798586628e-124,"6","CNTRL"
"ZNF24",3.98469233570144e-127,0.303146596584331,0.288,0.258,9.29150558838861e-123,"6","ZNF24"
"SYF2",5.74413618255049e-127,0.260097645536828,0.515,0.537,1.33941767504712e-122,"6","SYF2"
"TUT4",1.18053444381999e-126,0.272485955783347,0.332,0.298,2.75277021609946e-122,"6","TUT4"
"RBM6",9.61390588462286e-126,0.308950035425703,0.295,0.265,2.24177057417636e-121,"6","RBM6"
"BBX",1.11163186899708e-125,0.31474925112182,0.371,0.352,2.59210319212738e-121,"6","BBX"
"PSMC6",4.84823120675901e-120,0.309554254149862,0.272,0.242,1.13051055279206e-115,"6","PSMC6"
"MAP4K41",1.85780487348694e-118,0.313297326982084,0.315,0.292,4.33202940399684e-114,"6","MAP4K4"
"CDC40",2.7242522995002e-115,0.287800354750376,0.33,0.309,6.35241151197457e-111,"6","CDC40"
"CEMIP22",1.52606759837393e-114,0.277116973506222,0.32,0.284,3.55848442588834e-110,"6","CEMIP2"
"PCMTD1",1.66026228873808e-112,0.289837803973384,0.282,0.255,3.87139960487945e-108,"6","PCMTD1"
"SRSF10",7.1931985117243e-110,0.257314064625746,0.441,0.448,1.67731002896387e-105,"6","SRSF10"
"HERPUD11",7.35721220902611e-99,0.340101018483143,0.408,0.404,1.71555474290071e-94,"6","HERPUD1"
"DBNL1",6.10025717024745e-98,0.266614695428215,0.36,0.353,1.4224579669583e-93,"6","DBNL"
"FNBP4",1.61849285751337e-97,0.274158424446446,0.377,0.372,3.77400164514966e-93,"6","FNBP4"
"CHD2",3.55787307384107e-91,0.262177238956513,0.412,0.416,8.29624843358262e-87,"6","CHD2"
"THUMPD3-AS1",2.40111362778582e-84,0.263997448736662,0.322,0.307,5.59891675727098e-80,"6","THUMPD3-AS1"
"MKNK2",1.44848852757654e-83,0.289644074226381,0.293,0.279,3.37758554860299e-79,"6","MKNK2"
"VPS13C1",9.7775333119905e-82,0.252238023451089,0.41,0.416,2.27992521768994e-77,"6","VPS13C"
"CHMP1B1",2.00505651844151e-72,0.286045438726977,0.418,0.419,4.6753907897019e-68,"6","CHMP1B"
"TANK1",4.49067031206434e-69,0.273123502674564,0.256,0.241,1.04713450336716e-64,"6","TANK"
"AFF4",1.13468965304027e-62,0.263007706360066,0.282,0.274,2.6458693329593e-58,"6","AFF4"
"LST11",0,3.44907778643159,0.997,0.277,0,"7","LST1"
"CDKN1C",0,3.41624188412361,0.904,0.024,0,"7","CDKN1C"
"FCGR3A1",0,3.3748818134242,0.98,0.138,0,"7","FCGR3A"
"AIF11",0,2.91442238048944,0.996,0.32,0,"7","AIF1"
"MS4A71",0,2.86754338669502,0.964,0.123,0,"7","MS4A7"
"SAT11",0,2.66429097777151,0.998,0.641,0,"7","SAT1"
"FCER1G2",0,2.58918538401507,0.994,0.293,0,"7","FCER1G"
"IFITM31",0,2.5813180257817,0.903,0.126,0,"7","IFITM3"
"COTL11",0,2.53587595011791,0.997,0.581,0,"7","COTL1"
"CFD1",0,2.46881051988217,0.978,0.193,0,"7","CFD"
"SERPINA11",0,2.40415034296691,0.982,0.177,0,"7","SERPINA1"
"CST31",0,2.2595841241753,0.994,0.229,0,"7","CST3"
"SMIM251",0,2.22282334574903,0.906,0.078,0,"7","SMIM25"
"PSAP1",0,2.21547176963203,0.994,0.394,0,"7","PSAP"
"LYN2",0,2.19903539460229,0.979,0.232,0,"7","LYN"
"FTL1",0,2.17844848079612,0.997,0.989,0,"7","FTL"
"S100A111",0,2.15155474043423,0.992,0.483,0,"7","S100A11"
"WARS1",0,2.14162594050478,0.929,0.156,0,"7","WARS"
"SPI11",0,2.11864819352487,0.972,0.192,0,"7","SPI1"
"HES4",0,2.06095327479945,0.821,0.038,0,"7","HES4"
"PECAM11",0,2.0262953270442,0.943,0.197,0,"7","PECAM1"
"TCF7L2",0,1.98856476043337,0.88,0.05,0,"7","TCF7L2"
"FTH11",0,1.97707508124059,0.999,0.991,0,"7","FTH1"
"CTSS1",0,1.95969033681198,0.996,0.491,0,"7","CTSS"
"TYROBP2",0,1.92642181711709,0.994,0.312,0,"7","TYROBP"
"NEAT11",0,1.92552398256619,0.998,0.789,0,"7","NEAT1"
"CSF1R1",0,1.90757989166385,0.882,0.088,0,"7","CSF1R"
"HLA-DPA12",0,1.90058702319738,0.99,0.426,0,"7","HLA-DPA1"
"TNFRSF1B1",0,1.89782028991677,0.969,0.291,0,"7","TNFRSF1B"
"LILRB21",0,1.89153290172126,0.915,0.13,0,"7","LILRB2"
"LRRC251",0,1.88106725866967,0.913,0.116,0,"7","LRRC25"
"TYMP1",0,1.8523459899935,0.984,0.26,0,"7","TYMP"
"LYPD2",0,1.82154377809753,0.275,0.002,0,"7","LYPD2"
"RHOC1",0,1.81708670959068,0.88,0.16,0,"7","RHOC"
"ASAH11",0,1.79102361046936,0.974,0.336,0,"7","ASAH1"
"CD681",0,1.78994584389992,0.955,0.182,0,"7","CD68"
"CEBPB1",0,1.76476810270802,0.966,0.381,0,"7","CEBPB"
"PILRA1",0,1.74058470958175,0.898,0.133,0,"7","PILRA"
"C5AR11",0,1.73475385405063,0.869,0.128,0,"7","C5AR1"
"NAMPT1",0,1.71099369737806,0.965,0.292,0,"7","NAMPT"
"BID1",0,1.70870534230375,0.926,0.225,0,"7","BID"
"IFI301",0,1.70107422970063,0.76,0.092,0,"7","IFI30"
"STXBP21",0,1.68527605694619,0.928,0.261,0,"7","STXBP2"
"NPC21",0,1.67510708583371,0.968,0.359,0,"7","NPC2"
"MAFB1",0,1.62872513730864,0.836,0.121,0,"7","MAFB"
"TIMP11",0,1.62852610837114,0.935,0.349,0,"7","TIMP1"
"BRI31",0,1.61473246298811,0.985,0.448,0,"7","BRI3"
"HMOX11",0,1.60929605005879,0.784,0.084,0,"7","HMOX1"
"MARCKS1",0,1.60648314889748,0.868,0.177,0,"7","MARCKS"
"POU2F22",0,1.60384035688827,0.953,0.336,0,"7","POU2F2"
"VSIR1",0,1.56774395521456,0.972,0.407,0,"7","VSIR"
"MTSS11",0,1.56505530734535,0.856,0.126,0,"7","MTSS1"
"CLEC7A1",0,1.5641383923315,0.91,0.167,0,"7","CLEC7A"
"LYST2",0,1.54152861349417,0.933,0.284,0,"7","LYST"
"HCK1",0,1.53351067070009,0.86,0.137,0,"7","HCK"
"FGL21",0,1.52186929463293,0.943,0.203,0,"7","FGL2"
"APOBEC3A1",0,1.51378372273289,0.559,0.08,0,"7","APOBEC3A"
"VASP1",0,1.50971336502166,0.963,0.39,0,"7","VASP"
"SIGLEC10",0,1.5023532873785,0.759,0.053,0,"7","SIGLEC10"
"IFITM22",0,1.50119303192684,0.966,0.545,0,"7","IFITM2"
"PYCARD1",0,1.49148941174359,0.955,0.342,0,"7","PYCARD"
"NFKBIZ1",0,1.47371739549622,0.926,0.379,0,"7","NFKBIZ"
"C1QA",0,1.46709940785578,0.295,0.006,0,"7","C1QA"
"RRAS",0,1.46658383382948,0.789,0.101,0,"7","RRAS"
"CFP1",0,1.44794017163787,0.887,0.189,0,"7","CFP"
"S100A41",0,1.44661222429815,0.996,0.815,0,"7","S100A4"
"LMO21",0,1.42425791118913,0.839,0.134,0,"7","LMO2"
"ANXA51",0,1.41873028583581,0.954,0.364,0,"7","ANXA5"
"ZEB23",0,1.41666670301731,0.963,0.356,0,"7","ZEB2"
"RNASET21",0,1.41143396858967,0.973,0.565,0,"7","RNASET2"
"NAP1L1",0,1.39106121892079,0.984,0.703,0,"7","NAP1L1"
"PTPN62",0,1.39075996115772,0.913,0.309,0,"7","PTPN6"
"LGALS11",0,1.39065059100858,0.977,0.412,0,"7","LGALS1"
"S100A61",0,1.37998923201589,0.995,0.885,0,"7","S100A6"
"SLC7A71",0,1.37787823500859,0.859,0.155,0,"7","SLC7A7"
"FGR2",0,1.37712875581641,0.904,0.227,0,"7","FGR"
"HLA-DRB12",0,1.37608508579976,0.98,0.366,0,"7","HLA-DRB1"
"CSTB1",0,1.37518911311241,0.95,0.516,0,"7","CSTB"
"RHOB1",0,1.37006142369905,0.748,0.148,0,"7","RHOB"
"CYBB1",0,1.35372845555796,0.921,0.208,0,"7","CYBB"
"NAAA1",0,1.35158391342757,0.849,0.241,0,"7","NAAA"
"LILRA51",0,1.339455338014,0.744,0.1,0,"7","LILRA5"
"SLC11A11",0,1.32994351607797,0.857,0.161,0,"7","SLC11A1"
"PTP4A21",0,1.3176665610828,0.984,0.671,0,"7","PTP4A2"
"FCN11",0,1.31617906610582,0.891,0.2,0,"7","FCN1"
"PRELID12",0,1.31167826665419,0.967,0.574,0,"7","PRELID1"
"HLA-DRA2",0,1.30975757331398,0.99,0.336,0,"7","HLA-DRA"
"LILRB11",0,1.30154310610648,0.75,0.109,0,"7","LILRB1"
"CTSZ1",0,1.29072545108741,0.918,0.27,0,"7","CTSZ"
"LGALS31",0,1.28767050839368,0.9,0.248,0,"7","LGALS3"
"HLA-DPB12",0,1.28262158037551,0.963,0.449,0,"7","HLA-DPB1"
"ANXA21",0,1.27984441473409,0.946,0.386,0,"7","ANXA2"
"PLAUR1",0,1.26723348810587,0.793,0.155,0,"7","PLAUR"
"OAZ11",0,1.26505114086316,0.995,0.909,0,"7","OAZ1"
"ACTB2",0,1.2639528733338,0.998,0.986,0,"7","ACTB"
"TKT1",0,1.26344602784981,0.977,0.419,0,"7","TKT"
"HSBP11",0,1.26267939935928,0.85,0.216,0,"7","HSBP1"
"MBD21",0,1.25520185079936,0.922,0.4,0,"7","MBD2"
"PIK3AP11",0,1.25378020665581,0.772,0.13,0,"7","PIK3AP1"
"CPPED11",0,1.25363225197989,0.816,0.153,0,"7","CPPED1"
"CTSC2",0,1.24991671338697,0.901,0.363,0,"7","CTSC"
"CALM21",0,1.24800693796645,0.977,0.644,0,"7","CALM2"
"RXRA1",0,1.24569030207784,0.826,0.156,0,"7","RXRA"
"CMTM61",0,1.24394346452828,0.914,0.345,0,"7","CMTM6"
"SH3BP21",0,1.24175037638907,0.822,0.186,0,"7","SH3BP2"
"C19orf381",0,1.23897187067036,0.792,0.13,0,"7","C19orf38"
"SLC2A61",0,1.23819827562921,0.68,0.079,0,"7","SLC2A6"
"NR4A11",0,1.23756673260036,0.688,0.112,0,"7","NR4A1"
"MAPKAPK31",0,1.23462286177746,0.807,0.167,0,"7","MAPKAPK3"
"BCL2A11",0,1.23144605388143,0.765,0.155,0,"7","BCL2A1"
"CKB",0,1.22500416599348,0.454,0.01,0,"7","CKB"
"FKBP1A1",0,1.22444191061495,0.941,0.403,0,"7","FKBP1A"
"CXCL161",0,1.21695042527226,0.687,0.073,0,"7","CXCL16"
"ITGAX1",0,1.21383499310639,0.771,0.133,0,"7","ITGAX"
"CASP11",0,1.20162928811571,0.873,0.268,0,"7","CASP1"
"ARPC32",0,1.19882585530059,0.991,0.877,0,"7","ARPC3"
"OAS11",0,1.1982098545695,0.682,0.103,0,"7","OAS1"
"MTPN2",0,1.19238536235379,0.939,0.451,0,"7","MTPN"
"CLEC12A1",0,1.18701774210423,0.737,0.138,0,"7","CLEC12A"
"ADGRE21",0,1.18296903354145,0.701,0.087,0,"7","ADGRE2"
"TCIRG11",0,1.17912207378855,0.864,0.248,0,"7","TCIRG1"
"ZFAND51",0,1.17762388304122,0.885,0.358,0,"7","ZFAND5"
"IGSF61",0,1.17576501660031,0.782,0.166,0,"7","IGSF6"
"PLXNB21",0,1.17478532788695,0.743,0.111,0,"7","PLXNB2"
"SOD21",0,1.16457419109883,0.844,0.29,0,"7","SOD2"
"SLC31A21",0,1.15856390582107,0.686,0.116,0,"7","SLC31A2"
"NCF21",0,1.15548910023426,0.885,0.185,0,"7","NCF2"
"TNFSF101",0,1.14458454684129,0.728,0.231,0,"7","TNFSF10"
"TBXAS11",0,1.14388633087648,0.766,0.142,0,"7","TBXAS1"
"GNAI21",0,1.14233981745393,0.986,0.686,0,"7","GNAI2"
"LILRA11",0,1.14100293776748,0.671,0.076,0,"7","LILRA1"
"CTSL",0,1.14059834148664,0.587,0.031,0,"7","CTSL"
"MYO1G2",0,1.13867348359671,0.913,0.367,0,"7","MYO1G"
"KLF41",0,1.13573518502841,0.887,0.206,0,"7","KLF4"
"DRAP11",0,1.13078858148749,0.934,0.499,0,"7","DRAP1"
"SPN2",0,1.12817274582494,0.831,0.255,0,"7","SPN"
"RHOG1",0,1.12229161873033,0.897,0.362,0,"7","RHOG"
"LRRFIP11",0,1.12164079107038,0.981,0.654,0,"7","LRRFIP1"
"RGS191",0,1.11929751704089,0.881,0.34,0,"7","RGS19"
"ATG31",0,1.11725237136112,0.82,0.248,0,"7","ATG3"
"LGALS91",0,1.10945112424468,0.766,0.167,0,"7","LGALS9"
"GPBAR11",0,1.10576778961875,0.629,0.069,0,"7","GPBAR1"
"G0S21",0,1.10389889466698,0.321,0.063,0,"7","G0S2"
"EHBP1L11",0,1.09959260095262,0.818,0.231,0,"7","EHBP1L1"
"CAMK11",0,1.09510206711048,0.666,0.073,0,"7","CAMK1"
"CARD161",0,1.09509371743618,0.895,0.353,0,"7","CARD16"
"ZBTB7A1",0,1.08585748846268,0.88,0.371,0,"7","ZBTB7A"
"RNH11",0,1.08254127630905,0.914,0.421,0,"7","RNH1"
"FCGR2A1",0,1.08074114975283,0.729,0.14,0,"7","FCGR2A"
"ABI31",0,1.07973579374543,0.691,0.106,0,"7","ABI3"
"RGS21",0,1.07802279062407,0.869,0.309,0,"7","RGS2"
"GNG51",0,1.07634814386797,0.943,0.481,0,"7","GNG5"
"YBX11",0,1.07545637157858,0.99,0.899,0,"7","YBX1"
"PGK11",0,1.07233989813745,0.947,0.554,0,"7","PGK1"
"HLA-DRB52",0,1.0673068283548,0.518,0.16,0,"7","HLA-DRB5"
"ARRB21",0,1.06013777290774,0.914,0.371,0,"7","ARRB2"
"MT2A2",0,1.0585048755613,0.733,0.297,0,"7","MT2A"
"ATP1B32",0,1.05704361826932,0.829,0.285,0,"7","ATP1B3"
"TESC1",0,1.05657969662483,0.644,0.106,0,"7","TESC"
"JPT11",0,1.05422525467316,0.824,0.271,0,"7","JPT1"
"CD832",0,1.04838427899495,0.758,0.206,0,"7","CD83"
"UNC119",0,1.04073864571461,0.685,0.131,0,"7","UNC119"
"MSN2",0,1.04067616143758,0.967,0.613,0,"7","MSN"
"STX111",0,1.03982619858848,0.738,0.149,0,"7","STX11"
"TPM32",0,1.03555248974099,0.986,0.746,0,"7","TPM3"
"EMP32",0,1.03481731130453,0.981,0.769,0,"7","EMP3"
"CAP12",0,1.03354675729655,0.948,0.517,0,"7","CAP1"
"ADGRE52",0,1.03254856230628,0.893,0.431,0,"7","ADGRE5"
"ARPC22",0,1.03010800789831,0.995,0.878,0,"7","ARPC2"
"LCP12",0,1.02290512394706,0.982,0.66,0,"7","LCP1"
"FLNA3",0,1.02254878321824,0.966,0.557,0,"7","FLNA"
"FCGRT1",0,1.02248132377017,0.877,0.274,0,"7","FCGRT"
"C1orf1622",0,1.01991850402026,0.924,0.433,0,"7","C1orf162"
"MYD881",0,1.0152198170658,0.719,0.148,0,"7","MYD88"
"RASGEF1B1",0,1.01393193720436,0.674,0.167,0,"7","RASGEF1B"
"VAMP51",0,1.01082280327455,0.766,0.317,0,"7","VAMP5"
"WASF21",0,1.00878374078796,0.942,0.522,0,"7","WASF2"
"ARPC51",0,1.00734386698233,0.963,0.576,0,"7","ARPC5"
"MIDN2",0,1.006231186145,0.89,0.392,0,"7","MIDN"
"CD300LF1",0,1.00442203014278,0.641,0.086,0,"7","CD300LF"
"ATP2B1-AS11",0,1.00336401938003,0.873,0.381,0,"7","ATP2B1-AS1"
"LTA4H1",0,1.00179804776862,0.781,0.261,0,"7","LTA4H"
"MYL62",0,1.00174941655902,0.993,0.92,0,"7","MYL6"
"SNX181",0,0.993408875603419,0.619,0.093,0,"7","SNX18"
"LY6E2",0,0.992293001518954,0.898,0.523,0,"7","LY6E"
"NINJ11",0,0.987808479483507,0.716,0.194,0,"7","NINJ1"
"SECTM11",0,0.986279111877298,0.628,0.076,0,"7","SECTM1"
"MPEG11",0,0.985826153539812,0.825,0.184,0,"7","MPEG1"
"ZNF703",0,0.982647898690083,0.529,0.028,0,"7","ZNF703"
"PLEK2",0,0.98229852511975,0.871,0.297,0,"7","PLEK"
"ARPC1B1",0,0.980580440905245,0.952,0.556,0,"7","ARPC1B"
"RHOA1",0,0.979629110573847,0.972,0.662,0,"7","RHOA"
"VMO1",0,0.977846803309862,0.268,0.003,0,"7","VMO1"
"SH3BGRL1",0,0.977380625295322,0.934,0.538,0,"7","SH3BGRL"
"CD300E1",0,0.975574902750156,0.671,0.13,0,"7","CD300E"
"CEBPA1",0,0.974391587791165,0.631,0.1,0,"7","CEBPA"
"RELT1",0,0.968494430088063,0.683,0.13,0,"7","RELT"
"UNC93B11",0,0.966864978848153,0.695,0.142,0,"7","UNC93B1"
"CPVL1",0,0.964054091640757,0.786,0.174,0,"7","CPVL"
"GNB21",0,0.958771017515729,0.904,0.4,0,"7","GNB2"
"GSTP12",0,0.9581077436905,0.941,0.553,0,"7","GSTP1"
"TUBA1B1",0,0.953037304840476,0.908,0.562,0,"7","TUBA1B"
"IRAK31",0,0.951346640771646,0.667,0.122,0,"7","IRAK3"
"THEMIS21",0,0.948132652439064,0.753,0.192,0,"7","THEMIS2"
"RAB101",0,0.947574732974759,0.726,0.19,0,"7","RAB10"
"CX3CR11",0,0.947209367376054,0.59,0.104,0,"7","CX3CR1"
"H3F3A1",0,0.941898987193173,0.996,0.967,0,"7","H3F3A"
"SCIMP1",0,0.932566581537745,0.616,0.092,0,"7","SCIMP"
"AP2A11",0,0.928557564725712,0.687,0.147,0,"7","AP2A1"
"RNF1491",0,0.926774083545321,0.771,0.252,0,"7","RNF149"
"GRK31",0,0.920871320680149,0.624,0.103,0,"7","GRK3"
"GDI21",0,0.918042192969444,0.886,0.409,0,"7","GDI2"
"LILRA21",0,0.917471106960061,0.643,0.109,0,"7","LILRA2"
"IFNGR21",0,0.914897801342219,0.725,0.179,0,"7","IFNGR2"
"BLVRA1",0,0.907529059587021,0.697,0.163,0,"7","BLVRA"
"RNF1301",0,0.907508039611597,0.862,0.241,0,"7","RNF130"
"MS4A4A",0,0.906094674984341,0.445,0.02,0,"7","MS4A4A"
"PSME22",0,0.905463121040286,0.914,0.583,0,"7","PSME2"
"FAM110A",0,0.903293868882367,0.547,0.06,0,"7","FAM110A"
"DUSP61",0,0.899740413845776,0.781,0.194,0,"7","DUSP6"
"CSK1",0,0.899268825682702,0.852,0.361,0,"7","CSK"
"FBP11",0,0.895215276730776,0.52,0.098,0,"7","FBP1"
"ATP6V0B1",0,0.891222342295849,0.92,0.422,0,"7","ATP6V0B"
"INSIG1",0,0.882421749779555,0.612,0.129,0,"7","INSIG1"
"UTRN1",0,0.879536831910035,0.864,0.388,0,"7","UTRN"
"SNX101",0,0.873797335392752,0.713,0.187,0,"7","SNX10"
"WSB11",0,0.872796252957521,0.846,0.405,0,"7","WSB1"
"PKN11",0,0.871498209448748,0.835,0.344,0,"7","PKN1"
"CD861",0,0.871113293858568,0.596,0.103,0,"7","CD86"
"GNS1",0,0.869732839559544,0.649,0.134,0,"7","GNS"
"MIS18BP12",0,0.866567270234011,0.766,0.273,0,"7","MIS18BP1"
"CYBA2",0,0.865960704512788,0.993,0.904,0,"7","CYBA"
"TNFAIP21",0,0.864441114646329,0.681,0.157,0,"7","TNFAIP2"
"LYL12",0,0.864072033981664,0.661,0.13,0,"7","LYL1"
"LILRB31",0,0.861870761310355,0.648,0.126,0,"7","LILRB3"
"HOTAIRM11",0,0.861200397589586,0.659,0.147,0,"7","HOTAIRM1"
"DOCK51",0,0.860364063072998,0.56,0.077,0,"7","DOCK5"
"ARAP11",0,0.856570679889941,0.652,0.136,0,"7","ARAP1"
"TSPO1",0,0.855371803305701,0.969,0.624,0,"7","TSPO"
"SRGN2",0,0.854144002805603,0.99,0.725,0,"7","SRGN"
"C15orf391",0,0.852793015598935,0.597,0.098,0,"7","C15orf39"
"BLOC1S11",0,0.852310201600563,0.862,0.43,0,"7","BLOC1S1"
"BATF3",0,0.85206061643397,0.475,0.021,0,"7","BATF3"
"H2AFY1",0,0.851955091437822,0.884,0.38,0,"7","H2AFY"
"ISG152",0,0.850849121622751,0.709,0.341,0,"7","ISG15"
"PLXNC11",0,0.850680687493923,0.599,0.11,0,"7","PLXNC1"
"NCKAP1L1",0,0.850525911088242,0.818,0.317,0,"7","NCKAP1L"
"FAM49A1",0,0.849266535148933,0.595,0.106,0,"7","FAM49A"
"SLC43A21",0,0.848574488215616,0.634,0.134,0,"7","SLC43A2"
"PGLS1",0,0.848190602142198,0.893,0.426,0,"7","PGLS"
"PRAM11",0,0.847627562094834,0.628,0.116,0,"7","PRAM1"
"MAP3K12",0,0.843223320912187,0.756,0.262,0,"7","MAP3K1"
"MYO1F3",0,0.83572117867093,0.93,0.422,0,"7","MYO1F"
"CD742",0,0.835502437982425,0.991,0.578,0,"7","CD74"
"ACTR21",0,0.835393956557787,0.955,0.599,0,"7","ACTR2"
"METRNL2",0,0.835199222155041,0.763,0.214,0,"7","METRNL"
"ITGB22",0,0.831680551489936,0.976,0.652,0,"7","ITGB2"
"SIDT2",0,0.831224976583306,0.557,0.092,0,"7","SIDT2"
"ARRB11",0,0.824996674305636,0.572,0.081,0,"7","ARRB1"
"CUX11",0,0.824800546585937,0.679,0.203,0,"7","CUX1"
"SH2B31",0,0.824643048838205,0.611,0.123,0,"7","SH2B3"
"ZNF1061",0,0.822604458552731,0.792,0.29,0,"7","ZNF106"
"MARCKSL11",0,0.822384076282625,0.66,0.271,0,"7","MARCKSL1"
"CAPZA21",0,0.820865310477673,0.819,0.308,0,"7","CAPZA2"
"SEC11A2",0,0.820001004421968,0.909,0.491,0,"7","SEC11A"
"RNF144B",0,0.818173140767652,0.45,0.053,0,"7","RNF144B"
"CTSB1",0,0.815458056780462,0.778,0.255,0,"7","CTSB"
"TIMP21",0,0.815093182423117,0.69,0.151,0,"7","TIMP2"
"CALHM6",0,0.814728146510382,0.5,0.073,0,"7","CALHM6"
"SYNGR22",0,0.813005513635135,0.688,0.188,0,"7","SYNGR2"
"EVI2B1",0,0.811716314400021,0.93,0.518,0,"7","EVI2B"
"HLA-DQA11",0,0.809001975764727,0.66,0.182,0,"7","HLA-DQA1"
"TPI12",0,0.806930083912925,0.918,0.509,0,"7","TPI1"
"PLEKHO11",0,0.805421583513844,0.809,0.291,0,"7","PLEKHO1"
"ITGAL2",0,0.803992059898318,0.799,0.294,0,"7","ITGAL"
"PPM1F1",0,0.802848927452977,0.581,0.106,0,"7","PPM1F"
"TMEM176B1",0,0.802663251124658,0.426,0.085,0,"7","TMEM176B"
"CDH23",0,0.801406968958486,0.472,0.039,0,"7","CDH23"
"DMXL21",0,0.800882693258068,0.638,0.137,0,"7","DMXL2"
"CD300A1",0,0.798560861762514,0.671,0.162,0,"7","CD300A"
"KIAA09301",0,0.797047849693346,0.645,0.146,0,"7","KIAA0930"
"NOTCH21",0,0.793623684643523,0.639,0.152,0,"7","NOTCH2"
"KDM1B1",0,0.792977446971957,0.539,0.076,0,"7","KDM1B"
"ATP5F1B1",0,0.79295883740246,0.888,0.464,0,"7","ATP5F1B"
"SEC14L11",0,0.790698293928336,0.675,0.193,0,"7","SEC14L1"
"C9orf721",0,0.785900533900466,0.624,0.15,0,"7","C9orf72"
"C20orf271",0,0.78553556125264,0.628,0.165,0,"7","C20orf27"
"PSMA41",0,0.780944402427291,0.799,0.33,0,"7","PSMA4"
"RAP1B2",0,0.779894713665373,0.96,0.661,0,"7","RAP1B"
"ACTR32",0,0.777521583172555,0.919,0.538,0,"7","ACTR3"
"MOB1A1",0,0.770351499247215,0.869,0.428,0,"7","MOB1A"
"CAPNS12",0,0.77010475902783,0.815,0.337,0,"7","CAPNS1"
"TTYH31",0,0.76838240404096,0.537,0.083,0,"7","TTYH3"
"OAZ21",0,0.766421152735649,0.644,0.178,0,"7","OAZ2"
"TRIM81",0,0.763782146283966,0.702,0.23,0,"7","TRIM8"
"TMPO",0,0.761663159080942,0.734,0.302,0,"7","TMPO"
"RTN41",0,0.759581943185916,0.874,0.42,0,"7","RTN4"
"FGD21",0,0.759278221361416,0.528,0.084,0,"7","FGD2"
"AP2S11",0,0.757434407534042,0.865,0.404,0,"7","AP2S1"
"RILPL21",0,0.755264429725368,0.757,0.264,0,"7","RILPL2"
"SKAP22",0,0.753486057725748,0.687,0.196,0,"7","SKAP2"
"UBE2R21",0,0.752120132915326,0.759,0.288,0,"7","UBE2R2"
"VMP11",0,0.751158570004931,0.823,0.355,0,"7","VMP1"
"GLUL1",0,0.751025912169763,0.647,0.195,0,"7","GLUL"
"AP1S21",0,0.750689518294723,0.838,0.314,0,"7","AP1S2"
"RNF131",0,0.750249649086535,0.687,0.222,0,"7","RNF13"
"UBE2J11",0,0.749776502093608,0.703,0.226,0,"7","UBE2J1"
"SAMHD11",0,0.747834538201079,0.926,0.522,0,"7","SAMHD1"
"GCH1",0,0.747570182299786,0.548,0.104,0,"7","GCH1"
"SLC25A51",0,0.745769243510753,0.92,0.604,0,"7","SLC25A5"
"CHST151",0,0.744769647431961,0.496,0.065,0,"7","CHST15"
"LSP12",0,0.744587492302206,0.927,0.608,0,"7","LSP1"
"DUSP11",0,0.743761222507233,0.992,0.892,0,"7","DUSP1"
"TNFSF13B1",0,0.743554286841493,0.69,0.184,0,"7","TNFSF13B"
"RARA1",0,0.743325978186705,0.588,0.133,0,"7","RARA"
"GRK21",0,0.742941267323314,0.854,0.418,0,"7","GRK2"
"CHCHD101",0,0.740972510884377,0.799,0.372,0,"7","CHCHD10"
"MYOF",0,0.740550497496436,0.438,0.031,0,"7","MYOF"
"VPS351",0,0.740144455743738,0.684,0.228,0,"7","VPS35"
"MAP2K31",0,0.7372703073513,0.684,0.208,0,"7","MAP2K3"
"C3AR1",0,0.737191770087809,0.435,0.043,0,"7","C3AR1"
"AMPD21",0,0.735255717147314,0.55,0.105,0,"7","AMPD2"
"ADAP21",0,0.734674172620531,0.5,0.077,0,"7","ADAP2"
"SLC8A11",0,0.734643580850218,0.481,0.069,0,"7","SLC8A1"
"ADGRE1",0,0.732816097118983,0.457,0.044,0,"7","ADGRE1"
"LFNG1",0,0.731496354723809,0.562,0.118,0,"7","LFNG"
"ATP6V0D11",0,0.73046147484975,0.751,0.25,0,"7","ATP6V0D1"
"DOCK21",0,0.730276728523327,0.751,0.286,0,"7","DOCK2"
"VPS291",0,0.729336543696393,0.792,0.341,0,"7","VPS29"
"NAGK1",0,0.728586364584427,0.649,0.191,0,"7","NAGK"
"AC004687.13",0,0.728175685101385,0.724,0.26,0,"7","AC004687.1"
"PTGES3",0,0.727494503001134,0.887,0.571,0,"7","PTGES3"
"LPCAT21",0,0.727259904756827,0.477,0.062,0,"7","LPCAT2"
"RBX11",0,0.727224966327008,0.851,0.401,0,"7","RBX1"
"CHST21",0,0.719432912416748,0.457,0.062,0,"7","CHST2"
"MIR22HG1",0,0.718911517875299,0.509,0.111,0,"7","MIR22HG"
"HCLS11",0,0.718635920304683,0.911,0.52,0,"7","HCLS1"
"SLC24A41",0,0.717753266081407,0.478,0.076,0,"7","SLC24A4"
"PTP4A3",0,0.715025397753485,0.427,0.038,0,"7","PTP4A3"
"ACAA11",0,0.714348065602952,0.693,0.24,0,"7","ACAA1"
"GRB22",0,0.714038198756333,0.881,0.451,0,"7","GRB2"
"LINC008771",0,0.709248511137898,0.455,0.072,0,"7","LINC00877"
"CAT1",0,0.708438493517893,0.66,0.213,0,"7","CAT"
"FMNL12",0,0.707612711963824,0.905,0.517,0,"7","FMNL1"
